# Latitude, Longitude, COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa, COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
-79.957,50.1957,4.49401e+17,42.2751,nan,nan,nan,42.0167,41.842,41.4413,37.4708,21.8559,14.2171,234.937
-79.8174,45.8167,4.86744e+17,55.8402,nan,nan,nan,56.0927,47.0456,37.3906,35.2227,23.8319,15.3141,231.736
-79.7409,46.9236,4.03205e+17,39.392,nan,nan,nan,38.7557,36.7169,35.0464,32.3103,20.1808,13.9124,231.804
-79.6608,48.0139,3.86139e+17,37.802,nan,nan,nan,37.0082,34.835,33.2122,30.6078,19.3772,13.6858,233.102
-79.577,49.0894,4.11698e+17,37.9268,nan,nan,nan,37.2722,37.2475,37.8563,34.2499,20.143,13.7187,235.383
-79.4148,44.8147,5.1412e+17,55.6709,nan,nan,nan,56.2507,49.6732,41.5062,38.8326,24.7354,15.3656,231.605
-79.3403,45.9053,4.57926e+17,43.5092,nan,nan,nan,43.236,42.2947,41.0548,37.7566,22.3946,14.4554,230.66
-79.2621,46.9805,4.23119e+17,41.1838,nan,nan,nan,40.5623,38.5468,36.6533,33.833,20.9416,14.1475,231.583
-79.1803,48.0422,4.51016e+17,41.2473,nan,nan,nan,40.8241,41.2454,41.7674,37.7681,21.6753,14.153,233.271
-78.9921,43.8465,4.4177e+17,50.7215,nan,nan,nan,50.3569,40.9329,32.7325,30.9001,21.5387,14.7625,232.179
-78.9193,44.9254,4.60445e+17,43.4189,nan,nan,nan,43.0911,42.2249,41.1239,37.7954,22.2987,14.4304,230.165
-78.8427,45.9899,4.46189e+17,42.0491,nan,nan,nan,41.5325,40.5535,39.5871,36.4684,21.7457,14.2992,230.952
-78.7622,47.0417,3.79862e+17,35.9183,nan,nan,nan,34.6729,33.4339,32.8536,30.2081,18.8068,13.4745,232.406
-78.4722,43.9765,4.4391e+17,41.4279,nan,nan,nan,40.8749,40.2469,39.7621,36.5754,21.62,14.2284,230.378
-78.3967,45.0342,4.35769e+17,40.6138,nan,nan,nan,39.9257,39.2153,38.7672,35.7553,21.3104,14.1554,230.228
-78.3173,46.0802,4.43064e+17,41.316,nan,nan,nan,40.6873,40.0769,39.487,36.0972,21.3755,14.1625,235.283
-78.2409,43.4478,4.60286e+17,43.0198,nan,nan,nan,42.6714,42.0207,41.3721,38.2902,22.5135,14.4562,229.688
-78.1661,44.5046,4.87974e+17,44.9403,nan,nan,nan,44.8866,45.0871,44.8881,40.742,23.0858,14.529,230.46
-78.0872,45.5499,4.39428e+17,41.273,nan,nan,nan,40.6008,39.6498,38.8103,35.6672,21.3392,14.1648,234.64
-78.7851,43.026,3.90631e+17,43.6633,nan,nan,nan,42.656,35.1936,29.1219,27.6254,19.4805,14.1235,232.574
-78.7141,44.1046,4.57904e+17,45.8531,nan,nan,nan,45.5717,42.2505,38.622,35.9809,22.3248,14.6052,229.879
-78.6393,45.1693,4.62303e+17,44.4375,nan,nan,nan,44.1317,42.4227,40.4224,37.3344,22.3664,14.5124,230.841
-78.5605,46.2219,4.17081e+17,41.2456,nan,nan,nan,40.3645,37.4982,34.9697,32.4417,20.4558,14.0765,234.615
-79.2319,43.6773,4.83354e+17,52.447,nan,nan,nan,52.6445,45.9337,38.5003,35.9388,23.3153,15.0271,232.192
-79.1605,44.7692,4.59593e+17,44.8893,nan,nan,nan,44.6396,42.5398,39.9578,36.9572,22.4529,14.559,230.633
-79.0853,45.8464,4.62286e+17,44.416,nan,nan,nan,44.1609,42.6949,40.7891,37.513,22.4152,14.5001,231.71
-79.0063,46.9109,4.51883e+17,42.1681,nan,nan,nan,41.7455,41.3915,40.8799,37.1593,21.7334,14.2354,234.857
-79.6585,44.3355,4.25539e+17,50.9138,nan,nan,nan,50.5032,40.0097,30.8261,28.9584,20.7711,14.6136,231.774
-79.5863,45.4457,4.26239e+17,42.7739,nan,nan,nan,42.3168,39.4855,36.4054,33.5373,21.0917,14.243,230.693
-79.5104,46.5403,3.51267e+17,34.5687,nan,nan,nan,33.4865,31.0501,29.5228,27.2435,17.7452,13.2016,232.558
-79.4308,47.6212,3.3459e+17,32.0655,nan,nan,nan,30.8272,29.2183,28.6535,26.0764,16.6839,12.7552,234.332
-80.0691,45.0206,6.12617e+17,55.5645,nan,nan,nan,56.7018,60.2062,60.1215,54.1321,28.2309,15.5823,228.987
-79.9957,46.1544,4.28954e+17,40.5885,nan,nan,nan,40.1863,39.4609,38.989,35.6637,21.2283,14.0737,230.241
-79.9186,47.2714,4.05852e+17,38.5775,nan,nan,nan,38.0021,36.9257,36.3779,33.3154,20.2258,13.8209,230.883
-79.8379,48.3735,4.00226e+17,38.1155,nan,nan,nan,37.4815,36.3464,35.7572,32.635,19.8768,13.7237,233.258
-80.4686,45.73,4.9333e+17,46.4666,nan,nan,nan,46.5637,46.6839,45.8212,41.7098,23.8455,14.7025,230.002
-80.3936,46.8933,4.35761e+17,41.2377,nan,nan,nan,40.9028,40.2638,39.7728,36.3533,21.5505,14.1386,229.501
-80.3149,48.0384,4.2268e+17,40.1499,nan,nan,nan,39.7314,38.8745,38.3072,35.0003,20.9801,13.9998,230.004
-80.2326,49.1672,3.28091e+17,31.9389,nan,nan,nan,30.9711,28.8172,27.9251,25.4888,16.5752,12.7228,232.239
-80.8603,46.4796,7.67402e+17,88.9541,nan,nan,nan,93.676,83.2129,61.5402,54.7162,32.3413,16.9296,230.922
-80.7833,47.6788,4.05096e+17,39.6084,nan,nan,nan,39.028,36.9785,35.3043,32.4995,20.3468,13.9272,229.689
-80.7027,48.8581,3.08612e+17,30.3779,nan,nan,nan,29.2961,26.8067,25.5902,23.3928,15.6649,12.4387,230.731
-80.6183,50.0195,2.49872e+17,24.1315,nan,nan,nan,22.9108,20.6475,20.0724,18.2603,12.6117,11.1698,232.591
-81.2482,47.2767,8.83285e+17,104.74,nan,nan,nan,112.752,97.1085,68.5674,61.0685,35.5431,17.5096,230.966
-81.1688,48.5192,3.69112e+17,36.5943,nan,nan,nan,35.6868,33.1027,31.2509,28.6182,18.5259,13.4161,231.436
-81.0855,49.7397,3.2648e+17,32.1485,nan,nan,nan,31.0891,28.5807,27.3087,25.022,16.5561,12.7613,231.526
-80.9985,50.9402,2.51379e+17,24.5353,nan,nan,nan,23.3135,20.8431,20.0395,18.2267,12.6864,11.2461,231.685
-81.6347,48.1511,4.24062e+17,48.8488,nan,nan,nan,48.1819,38.6486,31.2506,29.5854,21.2079,14.7015,234.795
-81.5521,49.4453,4.44618e+17,43.9565,nan,nan,nan,43.62,41.2363,38.6339,35.3764,21.9238,14.3921,233.133
-81.4657,50.7146,2.87761e+17,28.024,nan,nan,nan,26.7527,24.4838,23.6612,21.5129,14.5526,11.9994,233.007
-81.3754,51.9614,4.43065e+17,43.7486,nan,nan,nan,43.5065,41.6799,39.2967,35.5592,21.6753,14.2756,234.482
-82.0236,49.1081,5.8498e+17,53.4757,nan,nan,nan,54.6983,56.2911,55.5372,49.6366,26.7923,15.311,234.071
-81.9373,50.4638,4.24994e+17,40.2689,nan,nan,nan,39.7041,38.7537,38.0641,34.5536,20.8766,13.982,234.3
-81.847,51.7911,3.40028e+17,32.8468,nan,nan,nan,31.7924,29.9568,29.1589,26.4137,17.0195,12.8543,235.295
-81.7527,53.0927,3.01731e+17,29.4268,nan,nan,nan,28.3139,26.037,25.1629,22.8296,15.2456,12.2582,236.13
-82.4177,50.1844,6.57282e+17,58.9148,nan,nan,nan,61.2902,64.0037,63.179,56.523,29.4807,15.8336,234.575
-82.3268,51.613,4.38682e+17,41.28,nan,nan,nan,40.7901,40.1068,39.5151,35.7693,21.3485,14.0935,235.296
-82.2318,53.0089,4.14169e+17,39.1657,nan,nan,nan,38.5758,37.7865,37.3101,33.6596,20.3102,13.8017,236.036
-82.1326,54.3747,2.95033e+17,28.8424,nan,nan,nan,27.6956,25.3565,24.4234,22.1401,14.8792,12.1253,236.632
-82.8205,51.4105,5.36022e+17,63.6631,nan,nan,nan,64.5199,49.3076,38.4282,37.1711,25.6443,15.7804,236.501
-82.724,52.9258,4.04201e+17,40.3991,nan,nan,nan,39.4901,36.1854,33.6979,31.2521,20.2456,14.0059,236.113
-82.6231,54.4024,3.96836e+17,38.782,nan,nan,nan,38.0194,35.9096,34.3114,31.2914,19.7138,13.738,235.996
-82.5179,55.8435,3.63779e+17,36.2929,nan,nan,nan,35.4776,32.5982,30.6905,28.2307,18.4655,13.4171,237.278
-83.2351,52.8389,5.60247e+17,58.1248,nan,nan,nan,59.2141,51.3327,44.7349,43.5695,27.7763,16.022,237.926
-83.1318,54.4572,3.99915e+17,38.6516,nan,nan,nan,37.6285,35.6035,34.1975,31.317,19.8022,13.7827,237.454
-83.0237,56.029,2.87409e+17,28.3502,nan,nan,nan,26.7438,24.2535,23.0954,21.0025,14.4317,12.0173,237.335
-82.911,57.558,2.37905e+17,22.52,nan,nan,nan,21.1074,19.3551,19.0978,17.1136,11.84,10.8068,238.014
-83.6654,54.5374,4.06127e+17,45.0047,nan,nan,nan,43.3427,34.4415,29.2999,28.8658,20.9032,14.5314,239.352
-83.5535,56.2783,4.29281e+17,41.4657,nan,nan,nan,40.5972,38.1468,36.4447,33.9218,21.3302,14.2394,237.968
-83.4366,57.9621,3.63124e+17,35.2784,nan,nan,nan,33.9856,31.87,30.6522,27.9648,18.0609,13.2496,238.517
-83.3147,59.5931,3.03859e+17,28.5595,nan,nan,nan,27.2051,26.0203,26.0886,23.229,15.0395,12.1185,238.945
-84.1148,56.6142,4.39591e+17,40.8346,nan,nan,nan,39.9056,39.0133,38.3441,34.6876,20.9932,14.0524,239.59
-83.9921,58.5008,3.48198e+17,33.1921,nan,nan,nan,31.3368,29.8443,29.0747,26.3456,17.0998,12.9424,239.065
-83.864,60.3153,4.12064e+17,38.7842,nan,nan,nan,37.8088,36.7807,36.1912,32.6601,19.9708,13.7651,238.472
-83.9077,55.1887,3.9298e+17,37.0353,nan,nan,nan,35.5353,34.3393,33.5235,30.2574,18.9736,13.4956,239.782
-83.7918,57.0115,4.12066e+17,38.3576,nan,nan,nan,37.2611,36.5445,36.1423,32.6033,19.9345,13.7425,238.438
-83.6706,58.7702,4.0428e+17,38.0348,nan,nan,nan,37.0373,36.1223,35.6038,32.0077,19.6064,13.6427,238.72
-83.4877,52.8864,4.41968e+17,47.6397,nan,nan,nan,46.4389,37.6157,32.6342,32.7535,23.1602,15.1251,238.399
-83.3828,54.5852,4.0276e+17,38.9249,nan,nan,nan,37.7777,35.6554,34.1397,31.2499,19.8095,13.7901,238.77
-83.273,56.2327,3.40665e+17,33.1645,nan,nan,nan,31.6721,29.5171,28.355,25.8622,17.0161,12.9203,238.224
-83.1582,57.8327,3.06077e+17,29.9949,nan,nan,nan,28.5594,26.1647,25.127,22.8874,15.4281,12.371,238.758
-83.0829,50.9453,4.68151e+17,49.3106,nan,nan,nan,48.7628,41.2464,36.1416,35.2248,23.7358,15.1567,238.398
-82.9869,52.538,4.24629e+17,41.07,nan,nan,nan,40.2472,38.1397,36.3963,33.3078,20.8051,14.0614,237.427
-82.8863,54.0887,3.72425e+17,36.2496,nan,nan,nan,35.1052,32.9669,31.6076,28.8728,18.5367,13.3927,237.133
-82.781,55.6008,2.86694e+17,27.9984,nan,nan,nan,26.5644,24.2572,23.3378,21.2093,14.4647,12.0058,237.801
-82.6899,49.2737,4.86027e+17,62.2523,nan,nan,nan,61.8303,42.1301,31.3296,31.0179,23.7842,15.6862,236.629
-82.6012,50.776,4.06268e+17,41.532,nan,nan,nan,40.5109,36.2224,32.8935,30.6284,20.213,14.0529,236.08
-82.5082,52.2433,3.25201e+17,31.7061,nan,nan,nan,30.2581,28.0971,27.0304,24.596,16.2684,12.6427,236.23
-82.4107,53.6785,2.90482e+17,28.8632,nan,nan,nan,27.4569,24.747,23.4343,21.3162,14.6043,12.0706,237.52
-82.3054,47.8085,9.91632e+17,75.005,nan,nan,nan,83.0235,99.0388,108.306,95.0377,39.6388,17.2193,232.633
-82.2228,49.2338,4.868e+17,45.4719,nan,nan,nan,45.4568,45.2138,44.3807,39.7653,22.9443,14.4684,235.966
-82.136,50.6295,3.67421e+17,35.1596,nan,nan,nan,34.0539,32.5098,31.7741,28.8638,18.2649,13.2455,235.531
-81.9263,46.5002,8.13302e+17,68.8503,nan,nan,nan,74.1532,81.6048,82.1508,71.971,33.9274,16.5232,232.97
-81.8488,47.8602,4.89635e+17,45.6921,nan,nan,nan,45.719,45.6045,44.8185,40.1862,23.1009,14.5006,235.581
-81.7673,49.1948,3.90139e+17,37.0973,nan,nan,nan,36.194,34.9092,34.2748,31.1768,19.3431,13.5555,233.963
-81.6815,50.5061,2.80632e+17,27.3116,nan,nan,nan,25.8935,23.6449,22.8543,20.8106,14.1609,11.8405,235.818
-81.6154,45.4737,5.74996e+17,67.7232,nan,nan,nan,69.5668,54.7985,42.2634,39.6989,26.4822,15.947,233.806
-81.5416,46.7878,4.75269e+17,44.7465,nan,nan,nan,44.5996,43.8882,42.8169,39.007,22.9674,14.5294,233.481
-81.4639,48.0792,3.95894e+17,38.3421,nan,nan,nan,37.5086,35.6467,34.3223,31.37,19.6637,13.698,232.997
-81.382,49.35,3.56798e+17,33.7149,nan,nan,nan,32.7238,31.561,31.4026,28.4266,17.7777,13.0281,235.667
-81.2366,44.3762,6.12262e+17,68.8345,nan,nan,nan,71.2854,60.3128,47.9209,44.2108,27.8011,16.0717,231.693
-81.1665,45.642,3.89205e+17,37.775,nan,nan,nan,36.843,34.7856,33.3775,30.7309,19.5063,13.6875,231.145
-81.0926,46.8877,3.23332e+17,32.4247,nan,nan,nan,31.1483,28.1728,26.3707,24.1843,16.3229,12.738,232.609
-81.0146,48.1154,3.11052e+17,29.2279,nan,nan,nan,28.0319,26.5781,26.6951,24.4446,15.8082,12.3719,234.772
-80.8546,43.3557,4.50774e+17,48.6854,nan,nan,nan,48.3899,41.9215,35.7442,33.0659,21.9709,14.6921,231.724
-80.7877,44.5811,3.85346e+17,37.0903,nan,nan,nan,36.2011,34.4659,33.4044,30.726,19.3168,13.5934,230.86
-80.7169,45.7885,3.55182e+17,34.9429,nan,nan,nan,33.9747,31.5556,30.0759,27.6412,17.9431,13.2171,231.087
-80.4655,42.402,6.3227e+17,56.6555,nan,nan,nan,58.4108,61.7773,61.6448,55.0205,28.3995,15.5903,230.507
-80.4013,43.5937,4.05107e+17,38.3106,nan,nan,nan,37.6021,36.527,36.045,33.1046,20.1654,13.7882,229.712
-80.3332,44.7693,2.8467e+17,27.6535,nan,nan,nan,26.3597,24.0296,23.266,21.4445,14.5578,12.0143,230.458
-80.2612,45.9306,3.60858e+17,34.7489,nan,nan,nan,33.916,32.1861,31.4424,28.776,18.1611,13.218,231.848
-80.0662,41.4919,7.86755e+17,68.2095,nan,nan,nan,72.5806,80.0237,79.3842,69.3258,32.8873,16.3788,227.579
-80.0043,42.6563,3.89189e+17,37.0039,nan,nan,nan,36.1275,34.7989,34.1756,31.4099,19.4024,13.6008,229.15
-79.9385,43.806,4.12784e+17,39.0333,nan,nan,nan,38.4441,37.4911,37.0525,34.0009,20.5059,13.888,228.649
-79.8687,44.9428,3.55202e+17,34.5368,nan,nan,nan,33.6232,31.5868,30.521,28.0071,17.8948,13.1808,231.019
-79.6512,40.6423,5.26528e+17,58.2212,nan,nan,nan,59.2401,50.838,41.0624,37.897,24.4518,15.3493,228.492
-79.5911,41.7847,3.74176e+17,37.2294,nan,nan,nan,36.1091,33.351,31.093,28.6973,18.6356,13.526,228.302
-79.5271,42.9136,3.78295e+17,36.2927,nan,nan,nan,35.2798,33.6272,32.7052,30.131,18.891,13.4951,228.581
-79.459,44.0307,3.73445e+17,37.35,nan,nan,nan,36.3793,33.4763,31.175,28.8446,18.7262,13.5514,231.969
-79.2169,39.8174,5.11204e+17,55.284,nan,nan,nan,55.9544,48.8954,40.6461,37.7405,24.1304,15.2194,227.986
-79.1583,40.9431,3.53696e+17,35.2744,nan,nan,nan,33.9469,31.1399,29.0463,26.824,17.6665,13.2289,230.443
-79.0957,42.0563,3.78592e+17,36.7221,nan,nan,nan,35.6313,33.6498,32.271,29.7639,18.8316,13.5186,229.251
-79.0291,43.1586,3.10214e+17,30.587,nan,nan,nan,28.979,26.5489,25.2237,23.2201,15.5833,12.4829,233.227
-78.7572,39.0176,4.30985e+17,49.3854,nan,nan,nan,48.9321,40.0609,32.2031,30.1267,20.8301,14.4862,228.984
-78.6999,40.1315,4.2458e+17,42.9602,nan,nan,nan,42.3516,38.7047,35.3438,33.1616,21.1632,14.3209,227.861
-78.6383,41.2337,4.07151e+17,38.5813,nan,nan,nan,37.7707,36.5202,35.8447,33.1643,20.2354,13.8865,228.909
-78.5726,42.3258,3.85515e+17,37.8864,nan,nan,nan,36.8744,34.464,32.6124,30.1843,19.1818,13.6614,231.815
-78.5188,38.5586,4.88059e+17,46.0977,nan,nan,nan,46.1314,45.7381,44.6718,40.6258,23.2621,14.5967,228.07
-78.4622,39.669,4.17272e+17,39.368,nan,nan,nan,38.6952,37.6403,37.1621,34.3817,20.7726,14.0036,227.061
-78.4013,40.768,3.70207e+17,35.402,nan,nan,nan,34.3563,32.7023,32.0229,29.6613,18.6467,13.4207,228.107
-78.3362,41.8575,3.90359e+17,37.1677,nan,nan,nan,36.2478,34.8411,34.1514,31.5358,19.4764,13.6512,230.839
-78.9997,39.0554,4.25143e+17,40.4044,nan,nan,nan,39.6947,38.3754,37.3465,34.4371,20.9013,14.0694,228.263
-78.943,40.1779,3.73598e+17,35.6025,nan,nan,nan,34.4521,32.9436,32.2596,29.7558,18.635,13.4173,227.789
-78.8823,41.2885,3.35968e+17,32.1635,nan,nan,nan,30.744,29.059,28.4282,26.1923,16.8712,12.8584,229.541
-78.8174,42.3889,3.78784e+17,36.2721,nan,nan,nan,35.1821,33.6073,32.7409,30.1116,18.7804,13.468,231.673
-79.4541,39.5536,5.17077e+17,54.5924,nan,nan,nan,55.3412,49.3207,41.8313,38.6729,24.3264,15.2165,227.411
-79.3971,40.6934,4.30047e+17,40.7662,nan,nan,nan,40.1,38.8724,37.8394,34.8947,21.1186,14.1228,226.919
-79.3362,41.8206,3.96583e+17,38.3267,nan,nan,nan,37.3971,35.5688,34.1649,31.4438,19.6116,13.7336,228.824
-79.2711,42.9368,3.98207e+17,37.2221,nan,nan,nan,36.325,35.5736,35.5154,32.5068,19.6189,13.6296,231.549
-79.8882,40.0579,6.44895e+17,70.5668,nan,nan,nan,74.0043,64.1355,50.9255,46.9173,28.939,16.3587,227.865
-79.8306,41.2205,4.00178e+17,38.4316,nan,nan,nan,37.4585,35.7293,34.4383,31.7775,19.8384,13.7977,228.223
-79.7691,42.3696,3.45996e+17,34.5203,nan,nan,nan,33.2437,30.4065,28.3914,26.2472,17.4374,13.1491,228.19
-79.7035,43.507,3.11328e+17,29.7971,nan,nan,nan,28.4542,26.6466,26.2333,24.0889,15.7378,12.4276,228.868
-80.3067,40.5758,7.82639e+17,103.969,nan,nan,nan,112.244,78.797,51.0593,47.4432,31.5787,17.205,227.993
-80.2483,41.7674,4.20727e+17,40.0082,nan,nan,nan,39.2743,37.9703,36.9467,33.9404,20.702,13.9875,229.57
-80.1859,42.9443,3.78896e+17,36.8308,nan,nan,nan,35.8988,33.8757,32.5264,29.944,18.9657,13.5319,229.522
-80.1195,44.1084,3.73928e+17,35.8214,nan,nan,nan,34.9856,33.4245,32.7752,30.0471,18.7434,13.3985,232.011
-80.7143,41.1131,7.43482e+17,63.8745,nan,nan,nan,67.7783,73.6343,74.2734,65.5401,31.6284,16.1464,229.807
-80.6547,42.3403,3.95205e+17,37.247,nan,nan,nan,36.2567,35.1374,34.6684,31.8175,19.582,13.6267,230.324
-80.591,43.5515,3.47857e+17,33.4228,nan,nan,nan,32.234,30.4296,29.6853,27.2817,17.5316,13.0339,230.818
-80.5234,44.7487,3.71843e+17,35.7662,nan,nan,nan,34.8936,33.1903,32.355,29.6927,18.679,13.3772,231.882
-81.1146,41.6832,6.28339e+17,56.7374,nan,nan,nan,58.9196,60.373,59.0372,52.9922,28.1918,15.6164,232.256
-81.0533,42.9536,3.45977e+17,33.3828,nan,nan,nan,31.8431,29.9174,28.9149,26.5889,17.3236,12.9961,231.24
-80.9881,44.2064,3.51701e+17,33.6915,nan,nan,nan,32.4258,30.7733,30.0665,27.4852,17.5731,13.0271,232.244
-80.9187,45.4436,2.99593e+17,29.2878,nan,nan,nan,27.8912,25.6122,24.6135,22.4726,15.1031,12.2139,234.089
-81.5113,42.2921,7.73553e+17,100.083,nan,nan,nan,108.284,73.3964,50.1725,48.3727,32.7364,17.4489,232.941
-81.4481,43.6146,4.16947e+17,41.5881,nan,nan,nan,40.6101,37.2223,34.4327,31.8446,20.5332,14.089,234.298
-81.3807,44.9174,3.70974e+17,35.7001,nan,nan,nan,34.4201,32.6028,31.539,28.8913,18.4638,13.3415,233.41
-81.3092,46.2026,3.83324e+17,38.2125,nan,nan,nan,37.1984,34.2862,32.0276,29.4757,19.1399,13.6331,233.641
-81.9078,42.9545,8.11071e+17,93.751,nan,nan,nan,103.011,76.9097,57.1237,56.1874,35.9335,17.8507,233.569
-81.8421,44.3395,4.12958e+17,39.8423,nan,nan,nan,38.6369,36.2727,34.5476,32.022,20.432,14.0013,234.403
-81.7722,45.7021,3.98185e+17,38.5229,nan,nan,nan,37.3578,35.2849,33.7283,30.893,19.5799,13.6987,235.046
-81.698,47.0445,3.33427e+17,32.0158,nan,nan,nan,30.466,28.7737,28.0628,25.4926,16.5743,12.701,236.651
-82.3074,43.6868,5.358e+17,69.2976,nan,nan,nan,69.6311,45.0478,32.9762,33.1538,25.2563,16.0535,236.374
-82.2388,45.1465,4.17793e+17,41.3352,nan,nan,nan,40.0462,36.5038,33.8885,31.5631,20.6148,14.1324,235.896
-82.1656,46.5805,3.25933e+17,31.9142,nan,nan,nan,29.8634,27.5724,26.2414,24.0833,16.2489,12.6796,235.02
-82.088,47.9911,3.35115e+17,31.9289,nan,nan,nan,30.2776,28.8596,28.3226,25.5873,16.5407,12.6716,236.825
-82.7139,44.5055,5.37389e+17,48.1174,nan,nan,nan,48.7009,48.6392,48.209,43.6589,24.747,14.8964,236.765
-82.6416,46.055,4.48637e+17,41.0836,nan,nan,nan,40.1966,39.6414,39.2762,35.7566,21.4875,14.136,235.291
-82.5646,47.5744,4.36698e+17,40.5536,nan,nan,nan,39.671,38.9797,38.382,34.6018,20.8399,13.9569,237.02
-82.4827,49.0662,3.56101e+17,33.8888,nan,nan,nan,32.2903,30.9406,30.2416,27.2909,17.4276,12.9719,237.829
-83.1301,45.4602,5.9926e+17,52.9243,nan,nan,nan,54.8016,55.0856,54.5522,49.2687,26.9089,15.3653,237.491
-83.0532,47.1178,4.88777e+17,44.6782,nan,nan,nan,44.4653,44.1144,43.4421,38.8433,22.548,14.3788,238.487
-82.9712,48.7393,3.98979e+17,37.0695,nan,nan,nan,35.6339,34.8895,34.4612,31.1375,19.2642,13.5315,237.117
-82.8842,50.3275,3.98373e+17,37.4692,nan,nan,nan,36.2292,35.2135,34.5538,31.1687,19.2839,13.5415,238.022
-83.478,48.3642,4.28565e+17,40.0525,nan,nan,nan,38.7459,37.2332,36.2664,33.4327,20.7924,14.0361,238.278
-83.39,50.109,4.40205e+17,41.6645,nan,nan,nan,40.6623,38.7045,37.3258,34.5091,21.4229,14.2309,238.336
-83.2964,51.8127,3.16557e+17,29.7768,nan,nan,nan,27.6632,26.7179,26.3863,23.6595,15.4761,12.3096,240.112
-84.0095,47.9179,3.93922e+17,40.9911,nan,nan,nan,38.601,32.6867,29.2989,28.1701,19.5383,13.9552,238.569
-83.9198,49.868,4.45315e+17,41.254,nan,nan,nan,40.1518,38.8589,38.0494,34.9134,21.3729,14.1882,237.039
-83.8241,51.7625,4.39381e+17,41.5048,nan,nan,nan,40.4252,38.5259,37.1949,34.2349,21.2073,14.1642,238.757
-83.7224,53.6047,4.08541e+17,37.3831,nan,nan,nan,36.1551,36.3164,36.3273,31.9164,19.178,13.467,240.767
-84.4816,49.5852,3.63363e+17,41.1172,nan,nan,nan,37.679,28.8571,24.653,24.3076,18.1442,13.7032,238.021
-84.3828,51.7348,4.19315e+17,39.9181,nan,nan,nan,38.254,35.7575,34.4139,32.2203,20.5644,14.0475,235.986
-84.2773,53.8119,3.82868e+17,36.3206,nan,nan,nan,34.3945,32.7552,31.7382,28.9687,18.5787,13.4212,236.733
-84.1652,55.8206,3.32104e+17,31.7085,nan,nan,nan,29.4267,28.0276,27.1574,24.5029,16.1493,12.6098,238.827
-84.2584,48.3293,4.54887e+17,41.6471,nan,nan,nan,40.5736,39.5273,38.9477,35.7223,21.654,14.2496,237.733
-84.1657,50.3854,4.07377e+17,37.7026,nan,nan,nan,36.0337,35.1495,34.5691,31.3303,19.4944,13.6485,237.828
-83.9613,54.3123,2.9506e+17,28.4323,nan,nan,nan,25.8319,24.2969,23.4417,21.1884,14.4199,11.9861,240.213
-83.5458,51.8868,2.72746e+17,26.1311,nan,nan,nan,23.4849,22.1084,21.4497,19.4164,13.4196,11.5774,241.09
-83.3101,46.4886,3.81433e+17,40.2433,nan,nan,nan,37.8458,31.7005,27.9861,26.9251,19.1236,13.9066,238.393
-83.2294,48.1948,2.80854e+17,27.8377,nan,nan,nan,24.94,22.7626,21.3938,19.5026,13.7512,11.7877,237.996
-83.1433,49.865,2.98089e+17,30.5497,nan,nan,nan,27.9385,24.5213,22.4731,20.7801,14.754,12.2392,239.91
-82.9729,43.3555,4.61372e+17,48.4789,nan,nan,nan,47.1357,38.8686,34.0426,33.1496,22.9333,15.0109,237.69
-82.9039,44.984,4.16272e+17,40.2853,nan,nan,nan,38.6499,35.7237,33.7195,31.3813,20.3597,14.026,237.657
-82.8299,46.5811,3.76587e+17,36.5364,nan,nan,nan,34.5774,32.1381,30.4794,28.1872,18.5604,13.4658,236.842
-82.7508,48.1492,3.46074e+17,33.105,nan,nan,nan,31.1291,29.6834,28.7354,25.882,16.7929,12.7884,238.888
-82.5715,42.1411,4.51521e+17,48.8124,nan,nan,nan,47.2865,37.9728,32.4578,31.3453,22.2736,14.8908,238.219
-82.5077,43.673,4.50799e+17,40.4689,nan,nan,nan,39.4935,39.6149,39.79,35.961,21.3132,14.0378,236.664
-82.4391,45.1787,3.57317e+17,33.9479,nan,nan,nan,31.8562,30.3884,29.4955,26.8995,17.4898,13.0267,236.522
-82.3657,46.6606,3.3927e+17,30.7651,nan,nan,nan,28.809,28.8994,29.5512,26.3268,16.4374,12.5177,236.511
-82.1772,41.0656,6.28523e+17,54.0408,nan,nan,nan,56.4485,57.4312,57.7931,53.0573,28.4591,15.6553,234.672
-82.1176,42.5167,4.35067e+17,39.9313,nan,nan,nan,38.7724,38.1195,37.6553,34.3009,20.8233,13.961,235.988
-82.0536,43.9456,2.88368e+17,27.5769,nan,nan,nan,24.9592,23.6182,22.9224,20.8236,14.2161,11.8655,235.803
-81.9849,45.3546,3.43937e+17,32.7286,nan,nan,nan,30.8485,29.5153,28.8038,26.039,16.8159,12.7665,237.067
-81.854,40.2226,7.33335e+17,61.6389,nan,nan,nan,66.5132,69.0942,69.6651,63.2911,31.8101,16.2532,233.922
-81.7976,41.617,3.97342e+17,36.7493,nan,nan,nan,35.1466,34.4242,34.0399,31.0179,19.2257,13.5174,235.381
-81.7368,42.992,3.88153e+17,36.3734,nan,nan,nan,34.8311,33.7524,33.1521,30.249,18.9428,13.4453,234.364
-81.6715,44.3495,2.91152e+17,27.9846,nan,nan,nan,25.7739,24.1138,23.4132,21.3909,14.5352,11.9874,235.946
